Case ID,Label,Cumduration_6_L,Cumduration_6_M,Cumduration_6_S,Cumduration_6_LL,Cumduration_7_L,Cumduration_7_M,Cumduration_7_S,Cumduration_7_LL,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Cumduration_5_L,Cumduration_5_M,Cumduration_5_S,Cumduration_5_LL,Duration_3_LL,Duration_3_M,Duration_3_L,Cumduration_3_L,Cumduration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_4_L,Cumduration_4_LL,Cumduration_4_M,Cumduration_4_S,Duration_4_M,Duration_4_LL,Duration_4_L,Duration_5_M,Duration_5_L,Duration_5_LL,Duration_8_M,Duration_8_L,Duration_8_LL,Duration_7_M,Duration_7_L,Duration_7_LL,Cumduration_8_L,Cumduration_8_M,Cumduration_8_S,Cumduration_8_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL,Duration_6_M,Duration_6_L,Duration_6_LL
3458528,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8415800000000013,0.15841999999999867,1.0,0.0,0.0,0.6050199999999997,0.39498000000000033,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3459618,0,0.0,0.9169800000000001,0.08301999999999987,0.0,0.0,0.8752200000000001,0.12477999999999989,0.0,0.9805200000000003,0.0,0.01947999999999972,0.0,0.0,0.9518999999999997,0.048100000000000254,0.0,0.0,1.0,0.0,0.0,0.0,0.96747,0.03252999999999995,0.0,0.0,0.9878099999999996,0.012190000000000367,1.0,0.0,0.0,1.0,0.0,0.0,0.30588000000000015,0.6941199999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9805200000000003,0.0,0.01947999999999972,0.0,1.0,0.0,0.0
3460499,0,0.0,0.9820500000000001,0.01794999999999991,0.0,0.0,0.93561,0.06438999999999995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30588000000000015,0.6941199999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3462821,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3464965,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14048000000000194,0.8595199999999981,1.0,0.0,0.0,0.73489,0.26510999999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3465207,0,0.18435999999999986,0.8156400000000001,0.0,0.0,0.07194999999999929,0.9280500000000007,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.3906400000000003,0.6093599999999997,0.0,0.0,0.13708999999999882,0.0,0.8629100000000012,0.2762500000000001,0.0,0.7237499999999999,0.0,0.5759499999999997,0.0,0.42405000000000026,0.0,0.6806400000000004,0.0,0.31935999999999964,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3467305,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.39588,0.60412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9595500000000001,0.040449999999999875,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3469330,0,0.08418999999999954,0.9158100000000005,0.0,0.0,0.01560999999999968,0.9843900000000003,0.0,0.0,0.500280000000001,0.49971999999999905,0.0,0.0,0.2783199999999999,0.7216800000000001,0.0,0.0,0.0,1.0,0.0,0.3240399999999992,0.0,0.6759600000000008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5766,0.4234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.500280000000001,0.49971999999999905,0.0,0.0,1.0,0.0,0.0
3479896,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89358,0.10641999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89358,0.10641999999999996,0.0,0.0,1.0,0.0,0.0
3483673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.05401999999999951,0.0,0.9459800000000005,0.2145999999999999,0.0,0.7854000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,0.1770200000000015,0.8229799999999985
3486557,1,0.7825400000000009,0.0,0.0,0.2174599999999991,0.1386800000000008,0.0,0.0,0.8613199999999992,0.6299700000000001,0.37002999999999986,0.0,0.0,0.5575899999999994,0.44241000000000064,0.0,0.0,0.0,1.0,0.0,0.16303,0.0,0.83697,0.0,0.8082399999999996,0.0,0.19176000000000037,0.0,0.19418999999999986,0.0,0.8058100000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3399200000000011,0.0,0.0,0.6600799999999989,0.6299700000000001,0.37002999999999986,0.0,0.0,0.0,0.0,1.0
3487733,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3488197,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6299700000000001,0.37002999999999986,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6834500000000014,0.31654999999999855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6299700000000001,0.37002999999999986,0.0,0.0,1.0,0.0,0.0
3493361,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.07885999999999882,0.0,0.9211400000000012,0.23287000000000013,0.0,0.7671299999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3494154,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6669600000000004,0.33303999999999956,0.0,0.0,1.0,0.0,0.6008100000000001,0.0,0.39918999999999993,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3499242,1,0.95953,0.040470000000000006,0.0,0.0,0.8262400000000003,0.1737599999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8247099999999996,0.0,0.1752900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6309399999999998,0.36906000000000017,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3500950,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1707200000000011,0.8292799999999989,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7136700000000005,0.28632999999999953,0.0
3508609,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.3306300000000002,0.6693699999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9081800000000007,0.09181999999999935,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3508962,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3519182,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16303,0.0,0.83697,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3529170,0,0.0,1.0,0.0,0.0,0.0,0.9724200000000001,0.027579999999999938,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8984399999999999,0.1015600000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3531457,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931700000000012,0.0,0.0,0.3068299999999988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6806400000000004,0.0,0.31935999999999964,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3533366,0,0.0,0.8452500000000001,0.15474999999999994,0.0,0.0,0.78558,0.21442000000000005,0.0,0.7616399999999999,0.0,0.23836000000000013,0.0,0.0,0.86991,0.13009000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.7797300000000003,0.22026999999999974,0.0,0.0,0.8940299999999999,0.10597000000000012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72573,0.27427,0.0,0.7616399999999999,0.0,0.23836000000000013,0.0,1.0,0.0,0.0
3537750,0,0.0,0.9145500000000002,0.0854499999999998,0.0,0.0,1.0,0.0,0.0,0.89412,0.0,0.10587999999999997,0.0,0.0,0.94902,0.050980000000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.8933999999999997,0.10660000000000025,0.0,0.0,0.98448,0.015519999999999978,1.0,0.0,0.0,1.0,0.0,0.0,0.8233800000000002,0.17661999999999978,0.0,0.8086200000000003,0.19137999999999966,0.0,0.0,1.0,0.0,0.0,0.89412,0.0,0.10587999999999997,0.0,1.0,0.0,0.0
3538577,0,0.0,0.8761200000000002,0.12387999999999977,0.0,0.0,1.0,0.0,0.0,0.8505599999999998,0.0,0.14944000000000024,0.0,0.0,0.9051900000000002,0.09480999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.85596,0.14403999999999995,0.0,0.0,0.9076200000000001,0.0923799999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8505599999999998,0.0,0.14944000000000024,0.0,1.0,0.0,0.0
3542272,0,0.0,0.78783,0.21216999999999997,0.0,0.0,0.73068,0.26932,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,0.0,0.8044799999999999,0.19552000000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.7332000000000001,0.2667999999999999,0.0,0.0,0.81915,0.18084999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6755099999999996,0.3244900000000004,0.0,0.6305100000000001,0.0,0.3694899999999999,0.0,1.0,0.0,0.0
3564895,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24450000000000127,0.7554999999999987,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3566460,0,0.0,0.9677399999999996,0.0322600000000004,0.0,0.0,0.9028499999999999,0.09715000000000007,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8340899999999998,0.16591000000000022,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3582795,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3582804,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3588647,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9492000000000003,0.050799999999999734,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3594775,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3596349,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3597184,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3598533,1,0.6078099999999997,0.39219000000000026,0.0,0.0,0.48279999999999923,0.5172000000000008,0.0,0.0,1.0,0.0,0.0,0.0,0.8613399999999993,0.13866000000000067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3054099999999993,0.6945900000000007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3601105,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3604677,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8397600000000001,0.16023999999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8397600000000001,0.16023999999999994,0.0,0.0,1.0,0.0,0.0
3606917,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9646800000000004,0.035319999999999574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9646800000000004,0.035319999999999574,0.0,0.0,1.0,0.0,0.0
3606967,0,0.5651000000000019,0.0,0.0,0.43489999999999807,0.6995600000000008,0.0,0.0,0.30043999999999915,1.0,0.0,0.0,0.0,0.24749000000000176,0.0,0.0,0.7525099999999982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3374499999999996,0.0,0.6625500000000004,0.0,0.5566200000000006,0.0,0.44337999999999944,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9231200000000008,0.0,0.0,0.07687999999999917,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3608589,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3611865,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3613048,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9549599999999998,0.04504000000000019,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3619782,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3620200,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3621629,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3622039,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3624878,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9770099999999999,0.022990000000000066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9770099999999999,0.022990000000000066,0.0,0.0,1.0,0.0,0.0
3626809,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3628077,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3633953,0,0.3666999999999998,0.6333000000000002,0.0,0.0,0.2485299999999997,0.7514700000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.5943099999999992,0.40569000000000077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8488299999999986,0.0,0.15117000000000136,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08499999999999908,0.9150000000000009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3637906,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3642802,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7021500000000005,0.2978499999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10038999999999998,0.0,0.89961,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7021500000000005,0.2978499999999995,0.0,0.0,1.0,0.0,0.0
3644413,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4270200000000006,0.5729799999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3405099999999992,0.0,0.6594900000000008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4270200000000006,0.5729799999999994,0.0,0.0,1.0,0.0,0.0
3645961,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3648178,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5739900000000002,0.4260099999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2118999999999991,0.0,0.7881000000000009,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5739900000000002,0.4260099999999998,0.0,0.0,1.0,0.0,0.0
3649001,1,0.3572000000000015,0.0,0.0,0.6427999999999985,0.4857200000000015,0.0,0.0,0.5142799999999985,1.0,0.0,0.0,0.0,0.0535400000000017,0.0,0.0,0.9464599999999983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5488599999999995,0.0,0.45114000000000054,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7037900000000006,0.0,0.0,0.2962099999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3649878,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3651397,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9551400000000001,0.0448599999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
