Case ID,Label,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL,Cumduration_3_M,Cumduration_3_L,Cumduration_3_LL,Cumduration_3_S,Duration_3_M,Duration_3_LL,Duration_3_L
3334456,1,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.88971,0.11029,0.0,0.0,1.0,0.0,0.0
3334996,0,0.10850999999999988,0.8914900000000001,0.0,0.0,0.10850999999999988,0.8914900000000001,0.0,0.0,0.32487000000000066,0.6751299999999993,0.0,0.0,1.0,0.0,0.0
3356696,0,0.88944,0.0,0.11055999999999999,0.0,0.88944,0.0,0.11055999999999999,0.0,0.9477599999999997,0.0,0.0,0.052240000000000286,1.0,0.0,0.0
3359665,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3371671,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.66066,0.0,0.0,0.33934,1.0,0.0,0.0
3372409,0,0.5410500000000003,0.45894999999999975,0.0,0.0,0.5410500000000003,0.45894999999999975,0.0,0.0,0.7591200000000011,0.24087999999999887,0.0,0.0,1.0,0.0,0.0
3376725,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3378302,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.7280699999999998,0.0,0.0,0.2719300000000002,1.0,0.0,0.0
3382109,0,0.7557,0.0,0.24429999999999996,0.0,0.7557,0.0,0.24429999999999996,0.0,0.8238300000000001,0.0,0.0,0.17616999999999994,1.0,0.0,0.0
3383684,1,0.7557,0.0,0.24429999999999996,0.0,0.7557,0.0,0.24429999999999996,0.0,0.83859,0.0,0.0,0.16141000000000005,1.0,0.0,0.0
3387527,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3388444,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3388781,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3396308,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3396537,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3399381,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3399416,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3401947,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3407887,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3410972,0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.10536000000000101,0.0,0.894639999999999
3415302,0,0.36051000000000055,0.6394899999999994,0.0,0.0,0.36051000000000055,0.6394899999999994,0.0,0.0,0.5387100000000009,0.4612899999999991,0.0,0.0,1.0,0.0,0.0
3415876,0,0.27474000000000043,0.7252599999999996,0.0,0.0,0.27474000000000043,0.7252599999999996,0.0,0.0,0.5252100000000004,0.4747899999999996,0.0,0.0,1.0,0.0,0.0
3423564,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3429163,0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.0,0.2618000000000009,0.7381999999999991,0.0,0.0,1.0,0.0
3429524,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3429856,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3430762,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3438592,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3438908,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3439233,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3443689,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3445877,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3449448,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3451503,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3452185,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3452584,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3453014,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3456494,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3457452,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3457575,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3458528,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3459618,0,0.9766500000000002,0.0,0.02334999999999976,0.0,0.9766500000000002,0.0,0.02334999999999976,0.0,0.96414,0.0,0.0,0.03586,1.0,0.0,0.0
3460499,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3462821,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3464965,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3465207,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.7140300000000002,0.28596999999999984,0.0,0.0,0.0,0.15931999999999835,0.8406800000000016
3467305,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,1.0,0.0,0.0,0.0,0.3828300000000011,0.0,0.6171699999999989
3469330,0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.6658800000000005,0.33411999999999953,0.0,0.0,1.0,0.0,0.0
3479896,1,0.886470000000001,0.11352999999999902,0.0,0.0,0.886470000000001,0.11352999999999902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3483673,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.7763100000000005,0.2236899999999995,0.0,0.0,0.0,0.07606999999999875,0.9239300000000013
3486557,1,0.6203399999999997,0.37966000000000033,0.0,0.0,0.6203399999999997,0.37966000000000033,0.0,0.0,0.8283300000000002,0.17166999999999977,0.0,0.0,1.0,0.0,0.0
3487733,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3488197,0,0.6203399999999997,0.37966000000000033,0.0,0.0,0.6203399999999997,0.37966000000000033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3493361,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.7578600000000009,0.24213999999999913,0.0,0.0,0.0,0.10090999999999894,0.899090000000001
3494154,1,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.66066,0.0,0.0,0.33934,1.0,0.0,0.0
3499242,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16080000000000005,0.8392,0.0,0.0,1.0,0.0,0.0
3500950,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3506166,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3508609,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,1.0,0.0,0.0,0.0,0.31704000000000043,0.0,0.6829599999999996
3508962,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3519182,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.8283300000000002,0.17166999999999977,0.0,0.0,0.0,0.004699999999998816,0.9953000000000012
3529170,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3531457,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3533366,0,0.7557,0.0,0.24429999999999996,0.0,0.7557,0.0,0.24429999999999996,0.0,0.7745099999999998,0.0,0.0,0.2254900000000002,1.0,0.0,0.0
3537750,0,0.88944,0.0,0.11055999999999999,0.0,0.88944,0.0,0.11055999999999999,0.0,0.8892600000000002,0.0,0.0,0.11073999999999984,1.0,0.0,0.0
3538577,0,0.8454299999999999,0.0,0.1545700000000001,0.0,0.8454299999999999,0.0,0.1545700000000001,0.0,0.85155,0.0,0.0,0.14844999999999997,1.0,0.0,0.0
3542272,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.7276199999999999,0.0,0.0,0.27238000000000007,1.0,0.0,0.0
3559653,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3564895,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2301000000000002,0.0,0.7698999999999998
3566460,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3582795,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3582804,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3588647,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3594775,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3596349,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3597184,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3598533,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3601105,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3604677,1,0.8320200000000009,0.16797999999999913,0.0,0.0,0.8320200000000009,0.16797999999999913,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3606917,0,0.9581999999999997,0.04180000000000028,0.0,0.0,0.9581999999999997,0.04180000000000028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3606967,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3608589,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3611865,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3613048,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3619782,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3620200,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3621629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3622039,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3624878,0,0.9706200000000003,0.02937999999999974,0.0,0.0,0.9706200000000003,0.02937999999999974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3626809,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3628077,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3633953,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3637906,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3642802,1,0.6931500000000002,0.30684999999999985,0.0,0.0,0.6931500000000002,0.30684999999999985,0.0,0.0,0.8916000000000004,0.10839999999999961,0.0,0.0,1.0,0.0,0.0
3644413,0,0.4155900000000008,0.5844099999999992,0.0,0.0,0.4155900000000008,0.5844099999999992,0.0,0.0,0.6492300000000002,0.3507699999999998,0.0,0.0,1.0,0.0,0.0
3645961,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3648178,0,0.5638200000000007,0.43617999999999935,0.0,0.0,0.5638200000000007,0.43617999999999935,0.0,0.0,0.7790100000000004,0.22098999999999958,0.0,0.0,1.0,0.0,0.0
3649001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3649878,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3651397,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3683339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3684042,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3685684,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3686476,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3690553,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2225400000000013,0.7774599999999987,0.0,0.0,1.0,0.0,0.0
3692431,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10679999999999978,0.8932000000000002,0.0,0.0,1.0,0.0,0.0
3693886,0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.20877000000000034,0.7912299999999997,0.0,0.0,0.19914000000000076,0.0,0.8008599999999992
3704488,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3707973,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3709450,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3715655,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3718043,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3719678,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3720299,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3721542,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3723337,0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7140300000000002,0.28596999999999984,0.0,0.0,1.0,0.0,0.0
3725165,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3727018,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16080000000000005,0.8392,0.0,0.0,1.0,0.0,0.0
3728500,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19734000000000052,0.8026599999999995,0.0,0.0,1.0,0.0,0.0
3732904,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3734326,1,0.7527299999999997,0.24727000000000032,0.0,0.0,0.7527299999999997,0.24727000000000032,0.0,0.0,0.2686200000000003,0.7313799999999997,0.0,0.0,0.31704000000000043,0.0,0.6829599999999996
3736131,0,0.40776000000000057,0.5922399999999994,0.0,0.0,0.40776000000000057,0.5922399999999994,0.0,0.0,0.6423900000000007,0.3576099999999993,0.0,0.0,1.0,0.0,0.0
3736900,0,0.6244800000000001,0.0,0.37551999999999985,0.0,0.6244800000000001,0.0,0.37551999999999985,0.0,0.66174,0.0,0.0,0.33826,1.0,0.0,0.0
3741124,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012480000000000935,0.9875199999999991,0.0,0.0,1.0,0.0,0.0
3744251,0,0.9602700000000004,0.0397299999999996,0.0,0.0,0.9602700000000004,0.0397299999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3744998,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3745805,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3746510,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3747637,1,0.8354399999999997,0.0,0.16456000000000026,0.0,0.8354399999999997,0.0,0.16456000000000026,0.0,0.843,0.0,0.0,0.15700000000000003,1.0,0.0,0.0
3748812,0,0.27708000000000066,0.7229199999999993,0.0,0.0,0.27708000000000066,0.7229199999999993,0.0,0.0,0.5272800000000011,0.4727199999999989,0.0,0.0,1.0,0.0,0.0
3753442,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3754056,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3754714,0,0.0,0.6129800000000012,0.0,0.3870199999999988,0.0,0.6129800000000012,0.0,0.3870199999999988,0.0,0.9793700000000003,0.020629999999999704,0.0,1.0,0.0,0.0
3755625,0,0.2866200000000001,0.7133799999999999,0.0,0.0,0.2866200000000001,0.7133799999999999,0.0,0.0,0.5357400000000005,0.46425999999999945,0.0,0.0,1.0,0.0,0.0
3759564,1,0.8286899999999999,0.17131000000000007,0.0,0.0,0.8286899999999999,0.17131000000000007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3768744,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3790242,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3803603,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3804794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3820370,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3833062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3833827,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3834561,0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.4895700000000005,0.5104299999999995,0.0,0.0,0.6660600000000008,0.33393999999999924,0.0,0.0,1.0,0.0,0.0
3837125,0,0.0,0.004130000000000855,0.0,0.9958699999999991,0.0,0.004130000000000855,0.0,0.9958699999999991,0.0,0.34325000000000117,0.6567499999999988,0.0,1.0,0.0,0.0
3837737,0,0.6237599999999999,0.0,0.37624000000000013,0.0,0.6237599999999999,0.0,0.37624000000000013,0.0,0.6611099999999999,0.0,0.0,0.33889000000000014,1.0,0.0,0.0
3838356,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3850331,0,0.564000000000001,0.43599999999999905,0.0,0.0,0.564000000000001,0.43599999999999905,0.0,0.0,0.7791900000000007,0.22080999999999928,0.0,0.0,1.0,0.0,0.0
3851157,0,0.9744000000000002,0.0,0.025599999999999845,0.0,0.9744000000000002,0.0,0.025599999999999845,0.0,0.9621600000000003,0.0,0.0,0.03783999999999965,1.0,0.0,0.0
3851782,0,0.9609000000000005,0.03909999999999947,0.0,0.0,0.9609000000000005,0.03909999999999947,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3852444,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3853149,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3854674,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3859670,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3862810,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3865040,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3866152,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3867254,0,0.9624299999999999,0.0,0.0375700000000001,0.0,0.9624299999999999,0.0,0.0375700000000001,0.0,0.9518999999999997,0.0,0.0,0.048100000000000254,1.0,0.0,0.0
3877877,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3886319,0,0.62385,0.0,0.37615,0.0,0.62385,0.0,0.37615,0.0,0.6612,0.0,0.0,0.3388,1.0,0.0,0.0
3886793,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3888328,0,0.6235799999999996,0.0,0.3764200000000004,0.0,0.6235799999999996,0.0,0.3764200000000004,0.0,0.66093,0.0,0.0,0.33907,1.0,0.0,0.0
3905172,0,0.94461,0.0,0.05539000000000005,0.0,0.94461,0.0,0.05539000000000005,0.0,0.9366000000000003,0.0,0.0,0.06339999999999968,1.0,0.0,0.0
3906593,1,0.8242800000000003,0.0,0.17571999999999965,0.0,0.8242800000000003,0.0,0.17571999999999965,0.0,0.8334599999999996,0.0,0.0,0.16654000000000035,1.0,0.0,0.0
3912651,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3917650,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0,0.6607500000000002,0.0,0.0,0.33924999999999983,1.0,0.0,0.0
3930617,0,0.9560400000000002,0.0,0.04395999999999978,0.0,0.9560400000000002,0.0,0.04395999999999978,0.0,0.9464099999999998,0.0,0.0,0.05359000000000025,1.0,0.0,0.0
3933818,0,0.9593699999999998,0.0,0.040630000000000166,0.0,0.9593699999999998,0.0,0.040630000000000166,0.0,0.94929,0.0,0.0,0.05071000000000003,1.0,0.0,0.0
3934376,1,0.8283300000000002,0.0,0.17166999999999977,0.0,0.8283300000000002,0.0,0.17166999999999977,0.0,0.8368799999999998,0.0,0.0,0.16312000000000015,1.0,0.0,0.0
3936846,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3944991,0,0.9507300000000001,0.0,0.049269999999999925,0.0,0.9507300000000001,0.0,0.049269999999999925,0.0,0.94191,0.0,0.0,0.058089999999999975,1.0,0.0,0.0
3946917,0,0.6247500000000001,0.0,0.37524999999999986,0.0,0.6247500000000001,0.0,0.37524999999999986,0.0,0.6620099999999995,0.0,0.0,0.33799000000000046,1.0,0.0,0.0
3956795,0,0.9617999999999998,0.0,0.038200000000000234,0.0,0.9617999999999998,0.0,0.038200000000000234,0.0,0.9513599999999998,0.0,0.0,0.04864000000000024,1.0,0.0,0.0
3959188,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3961131,0,0.9744899999999999,0.0,0.025510000000000144,0.0,0.9744899999999999,0.0,0.025510000000000144,0.0,0.9622499999999996,0.0,0.0,0.037750000000000394,1.0,0.0,0.0
3971688,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3983056,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3985429,0,0.29049000000000014,0.7095099999999999,0.0,0.0,0.29049000000000014,0.7095099999999999,0.0,0.0,0.5391600000000007,0.46083999999999925,0.0,0.0,1.0,0.0,0.0
3987090,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3989495,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3990464,1,0.8156400000000001,0.0,0.18435999999999986,0.0,0.8156400000000001,0.0,0.18435999999999986,0.0,0.5961300000000005,0.4038699999999995,0.0,0.0,0.0,0.0973999999999986,0.9026000000000014
3995764,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3996339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
