Case ID,Label,Cumduration_6_L,Cumduration_6_M,Cumduration_6_S,Cumduration_6_LL,Cumduration_7_L,Cumduration_7_M,Cumduration_7_S,Cumduration_7_LL,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Duration_9_M,Duration_9_L,Duration_9_LL,Cumduration_5_L,Cumduration_5_M,Cumduration_5_S,Cumduration_5_LL,Duration_3_LL,Duration_3_M,Duration_3_L,Cumduration_3_L,Cumduration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_4_L,Cumduration_4_LL,Cumduration_4_M,Cumduration_4_S,Duration_4_M,Duration_4_LL,Duration_4_L,Duration_5_M,Duration_5_L,Duration_5_LL,Duration_8_M,Duration_8_L,Duration_8_LL,Duration_7_M,Duration_7_L,Duration_7_LL,Cumduration_8_L,Cumduration_8_M,Cumduration_8_S,Cumduration_8_LL,Cumduration_9_L,Cumduration_9_M,Cumduration_9_S,Cumduration_9_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL,Duration_6_M,Duration_6_L,Duration_6_LL
3359665,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8531000000000004,0.1468999999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3371671,0,0.0,0.7888200000000003,0.2111799999999997,0.0,0.0,0.73095,0.26905,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,0.80403,0.19596999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.6745199999999998,0.3254800000000002,0.0,0.0,0.7779299999999996,0.22207000000000043,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6752400000000001,0.32475999999999994,0.0,0.0,0.6446399999999999,0.3553600000000001,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
3372409,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5331299999999999,0.4668700000000001,0.0,0.0,1.0,0.0,0.0,0.14160999999999913,0.8583900000000009,0.0,0.0,0.0,1.0,0.0,0.2449300000000001,0.0,0.7550699999999999,0.0,0.3447399999999998,0.0,0.6552600000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5331299999999999,0.4668700000000001,0.0,0.0,1.0,0.0,0.0
3376725,1,0.45872000000000135,0.0,0.0,0.5412799999999987,0.5528600000000017,0.0,0.0,0.4471399999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7799300000000011,0.0,0.0,0.22006999999999888,0.9168200000000004,0.0,0.0,0.08317999999999959,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3378302,0,0.0,0.7943999999999996,0.20560000000000045,0.0,0.0,0.7362600000000001,0.26373999999999986,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,0.8107800000000003,0.18921999999999972,0.0,0.0,1.0,0.0,0.0,0.0,0.7414799999999997,0.2585200000000003,0.0,0.0,0.8261700000000003,0.1738299999999997,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6819000000000002,0.3180999999999998,0.0,0.0,0.6509400000000003,0.3490599999999997,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
3383684,1,0.0,0.8547000000000002,0.14529999999999976,0.0,0.0,0.7948500000000003,0.20514999999999972,0.0,0.7699199999999999,0.0,0.23008000000000006,0.0,1.0,0.0,0.0,0.0,0.87954,0.12046000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.8513699999999997,0.14863000000000026,0.0,0.0,0.9050099999999999,0.09499000000000013,1.0,0.0,0.0,1.0,0.0,0.0,0.3899400000000002,0.6100599999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7699199999999999,0.0,0.23008000000000006,0.0,1.0,0.0,0.0
3387527,0,0.0,1.0,0.0,0.0,0.0,0.9716100000000001,0.028389999999999915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3388444,0,0.0,1.0,0.0,0.0,0.0,0.9762899999999997,0.023710000000000342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3388781,1,0.0,0.9830399999999999,0.016960000000000086,0.0,0.0,0.9195899999999999,0.08041000000000009,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8491200000000001,0.1508799999999999,0.0,0.0,0.8103300000000004,0.18966999999999956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3396308,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3396537,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3399381,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3399416,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7884599999999997,0.21154000000000028,0.0
3401947,0,0.08950000000000014,0.9104999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3407887,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09626999999999963,0.9037300000000004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3410972,0,0.9619100000000014,0.0,0.0,0.038089999999998625,1.0,0.0,0.0,0.0,0.48192000000000057,0.5180799999999994,0.0,0.0,1.0,0.0,0.0,0.6321500000000011,0.0,0.0,0.3678499999999989,0.0,0.12453000000000003,0.87547,1.0,0.0,0.0,0.0,0.30356000000000094,0.6964399999999991,0.0,0.0,0.0,0.8787799999999981,0.12122000000000188,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48192000000000057,0.5180799999999994,0.0,0.0,1.0,0.0,0.0
3415302,0,0.0,1.0,0.0,0.0,0.7753899999999998,0.2246100000000002,0.0,0.0,0.3534000000000006,0.6465999999999994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4639899999999999,0.0,0.5360100000000001,0.0,0.06465999999999994,0.0,0.9353400000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7451699999999999,0.2548300000000001,0.0,0.0,0.0,1.0,0.9493599999999986,0.05064000000000135,0.0,0.0,0.8502699999999992,0.1497300000000008,0.0,0.0,0.3534000000000006,0.6465999999999994,0.0,0.0,1.0,0.0,0.0
3415876,0,0.0,1.0,0.0,0.0,0.06034000000000006,0.9396599999999999,0.0,0.0,0.2680800000000003,0.7319199999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.47730999999999923,0.0,0.5226900000000008,0.0,0.07455999999999996,0.0,0.92544,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07017000000000095,0.929829999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2680800000000003,0.7319199999999997,0.0,0.0,1.0,0.0,0.0
3423564,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3429163,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7439099999999996,0.2560900000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2699000000000016,0.7300999999999984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8957199999999998,0.10428000000000015,0.0,0.0,0.7439099999999996,0.2560900000000004,0.0,0.0,1.0,0.0,0.0
3429524,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5373599999999996,0.4626400000000004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3429856,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5419499999999999,0.45805000000000007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3438592,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5329499999999996,0.4670500000000004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3438908,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9354500000000003,0.06454999999999966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3439233,0,0.4599800000000016,0.0,0.0,0.5400199999999984,0.5542100000000012,0.0,0.0,0.4457899999999988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14831000000000127,0.0,0.0,0.8516899999999987,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7813700000000017,0.0,0.0,0.21862999999999833,0.9181700000000017,0.0,0.0,0.08182999999999829,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3443689,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3445877,1,0.3106700000000018,0.0,0.0,0.6893299999999982,0.30527000000000104,0.0,0.0,0.694729999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9648399999999997,0.0351600000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01921000000000017,0.0,0.9807899999999998,0.0,0.5599499999999997,0.0,0.4400500000000003,0.0,1.0,0.0,0.5981100000000001,0.40188999999999986,0.0,0.9551400000000001,0.0448599999999999,0.0,0.28043000000000173,0.0,0.0,0.7195699999999983,0.40715000000000146,0.0,0.0,0.5928499999999985,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3449448,1,0.0,1.0,0.0,0.0,0.0,0.97044,0.02956000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9493599999999986,0.05064000000000135,0.0,0.0,0.8496399999999991,0.15036000000000094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3451503,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6621200000000007,0.3378799999999993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6725399999999997,0.3274600000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1993899999999993,0.8006100000000007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3452185,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9820500000000001,0.01794999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3452584,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3453014,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8475000000000001,0.15249999999999986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3456494,0,0.08950000000000014,0.9104999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2141700000000002,0.7858299999999998,0.0
3457452,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6318399999999995,0.3681600000000005,0.0,0.0,0.5179900000000002,0.4820099999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3457575,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3458528,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8476100000000004,0.15238999999999958,1.0,0.0,0.0,0.6318399999999995,0.3681600000000005,0.0,0.0,0.5179900000000002,0.4820099999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3459618,0,0.0,0.92319,0.07681000000000004,0.0,0.0,0.8826900000000002,0.1173099999999998,0.0,0.99024,0.0,0.009759999999999991,0.0,1.0,0.0,0.0,0.0,0.9577499999999999,0.04225000000000012,0.0,0.0,1.0,0.0,0.0,0.0,0.9762899999999997,0.023710000000000342,0.0,0.0,0.99465,0.005349999999999966,1.0,0.0,0.0,1.0,0.0,0.0,0.3102000000000009,0.6897999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99024,0.0,0.009759999999999991,0.0,1.0,0.0,0.0
3460499,0,0.0,0.9882599999999999,0.011740000000000084,0.0,0.0,0.9439799999999998,0.05602000000000018,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3102000000000009,0.6897999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3462821,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3464965,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1460600000000012,0.8539399999999988,1.0,0.0,0.0,0.7626999999999997,0.2373000000000003,0.0,0.0,0.6448900000000002,0.3551099999999998,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3465207,0,0.18948999999999927,0.8105100000000007,0.0,0.0,0.09688000000000052,0.9031199999999995,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.39576999999999973,0.6042300000000003,0.0,0.0,0.1316899999999981,0.0,0.8683100000000019,0.28974999999999973,0.0,0.7102500000000003,0.0,0.583149999999999,0.0,0.41685000000000105,0.0,0.6837,0.0,0.3163,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
3467305,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3990299999999998,0.6009700000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96801,0.03198999999999996,0.0,0.0,0.9399299999999999,0.06007000000000007,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
3469330,0,0.08950000000000014,0.9104999999999999,0.0,0.0,0.039819999999999744,0.9601800000000003,0.0,0.0,0.48192000000000057,0.5180799999999994,0.0,0.0,1.0,0.0,0.0,0.2836299999999996,0.7163700000000004,0.0,0.0,0.0,1.0,0.0,0.3376299999999999,0.0,0.6623700000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5801100000000003,0.41988999999999965,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48192000000000057,0.5180799999999994,0.0,0.0,1.0,0.0,0.0
3479896,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8770200000000008,0.1229799999999992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0013899999999997803,0.0,0.9986100000000002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8770200000000008,0.1229799999999992,0.0,0.0,1.0,0.0,0.0
3483673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04870999999999981,0.0,0.9512900000000002,0.22791999999999923,0.0,0.7720800000000008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9977799999999997,0.002220000000000333,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,0.0,0.1792700000000007,0.8207299999999993
3486557,1,0.7804700000000002,0.0,0.0,0.21952999999999978,0.10331000000000135,0.0,0.0,0.8966899999999987,0.6121500000000006,0.38784999999999936,0.0,0.0,1.0,0.0,0.0,0.5626299999999995,0.4373700000000005,0.0,0.0,0.0,1.0,0.0,0.17616999999999994,0.0,0.8238300000000001,0.0,0.8153499999999996,0.0,0.18465000000000042,0.0,0.19833000000000034,0.0,0.8016699999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30887000000000064,0.0,0.0,0.6911299999999994,0.3880700000000008,0.0,0.0,0.6119299999999992,0.6121500000000006,0.38784999999999936,0.0,0.0,0.0,0.0,1.0
3487733,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3488197,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6121500000000006,0.38784999999999936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6781400000000009,0.32185999999999915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6121500000000006,0.38784999999999936,0.0,0.0,1.0,0.0,0.0
3493361,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07345999999999897,0.0,0.926540000000001,0.24619000000000035,0.0,0.7538099999999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
3494154,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6745199999999998,0.3254800000000002,0.0,0.0,1.0,0.0,0.60405,0.0,0.39595,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6377999999999999,0.0,0.3622000000000001,0.0,1.0,0.0,0.0
