Case ID,Label,Cumduration_6_M,Cumduration_6_L,Cumduration_6_S,Cumduration_6_LL,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Cumduration_5_M,Cumduration_5_L,Cumduration_5_S,Cumduration_5_LL,Duration_3_M,Duration_3_LL,Duration_3_L,Cumduration_3_M,Cumduration_3_L,Cumduration_3_LL,Cumduration_3_S,Cumduration_4_M,Cumduration_4_L,Cumduration_4_S,Cumduration_4_LL,Duration_4_M,Duration_4_LL,Duration_4_L,Duration_5_M,Duration_5_L,Duration_5_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL,Duration_6_M,Duration_6_L,Duration_6_LL
3649001,1,0.0,0.460700000000001,0.0,0.539299999999999,1.0,0.0,0.0,0.0,0.0,0.1297700000000015,0.0,0.8702299999999985,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5244,0.4756,0.0,0.0,0.13281000000000098,0.0,0.867189999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3649878,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3651397,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3683339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3684042,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3685684,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6711000000000009,0.3288999999999991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3686476,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9118700000000013,0.0,0.08812999999999871,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6039800000000017,0.0,0.39601999999999826,0.0,0.9998299999999993,0.00017000000000066962,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3690553,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23244000000000042,0.7675599999999996,0.0,0.0,0.019410000000000593,0.9805899999999994,0.0,0.0,0.5694900000000009,0.0,0.43050999999999906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3692431,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8741399999999997,0.1258600000000003,0.0,0.0,1.0,0.0,0.0,0.11724000000000068,0.8827599999999993,0.0,0.0,0.6884700000000006,0.3115299999999994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3693886,0,0.0,1.0,0.0,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,0.0,0.7645400000000011,0.0,0.2354599999999989,0.20778000000000052,0.0,0.7922199999999995,0.21867000000000036,0.7813299999999996,0.0,0.0,0.7619100000000003,0.2380899999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7596600000000002,0.24033999999999978,0.0,0.0,1.0,0.0,0.0
3704488,0,0.94461,0.05539000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.7388700000000004,0.26112999999999964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5380800000000008,0.4619199999999992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3707973,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.80403,0.19596999999999998,0.0,0.0,1.0,0.0,0.0,0.010590000000000543,0.9894099999999995,0.0,0.0,0.6104399999999996,0.38956000000000035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3709450,0,0.59091,0.40908999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.34080000000000066,0.6591999999999993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09960000000000058,0.9003999999999994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3715655,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3718043,0,0.3444900000000004,0.6555099999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0670200000000003,0.9329799999999997,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8440800000000008,0.0,0.15591999999999917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3719678,0,0.93255,0.06745000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.7252799999999997,0.2747200000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5229600000000003,0.4770399999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3720299,0,0.9311100000000003,0.06888999999999967,0.0,0.0,0.0,1.0,0.0,0.0,0.7235700000000005,0.2764299999999995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5210699999999999,0.4789300000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3721542,0,0.5791200000000005,0.4208799999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.32765999999999984,0.6723400000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16863000000000028,0.8313699999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3723337,0,0.5911800000000005,0.4088199999999995,0.0,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,0.3410700000000002,0.6589299999999998,0.0,0.0,1.0,0.0,0.0,0.7214100000000006,0.27858999999999945,0.0,0.0,0.7274399999999996,0.27256000000000036,0.0,0.0,1.0,0.0,0.0,0.25961999999999996,0.74038,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,1.0,0.0,0.0
3725165,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6920700000000002,0.0,0.3079299999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3727018,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86775,0.13224999999999998,0.0,0.0,1.0,0.0,0.0,0.1709700000000005,0.8290299999999995,0.0,0.0,0.6812700000000005,0.3187299999999995,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3728500,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9327300000000003,0.06726999999999972,0.0,0.0,1.0,0.0,0.0,0.20724000000000053,0.7927599999999995,0.0,0.0,0.7537200000000004,0.2462799999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3732904,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3734326,1,0.3564600000000011,0.6435399999999989,0.0,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,0.08025000000000126,0.9197499999999987,0.0,0.0,0.32505000000000006,0.0,0.6749499999999999,0.2782499999999999,0.7217500000000001,0.0,0.0,0.8048400000000004,0.19515999999999956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,1.0,0.0,0.0
3736131,0,1.0,0.0,0.0,0.0,0.41649000000000047,0.5835099999999995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6501299999999999,0.3498700000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41649000000000047,0.5835099999999995,0.0,0.0,1.0,0.0,0.0
3736900,0,0.7494000000000001,0.0,0.25059999999999993,0.0,0.6270000000000002,0.0,0.3729999999999998,0.0,0.7642500000000001,0.0,0.2357499999999999,0.0,1.0,0.0,0.0,0.6639900000000001,0.0,0.0,0.3360099999999999,0.77685,0.0,0.22314999999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6270000000000002,0.0,0.3729999999999998,0.0,1.0,0.0,0.0
3741124,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8124000000000002,0.18759999999999977,0.0,0.0,1.0,0.0,0.0,0.023280000000000634,0.9767199999999994,0.0,0.0,0.6197100000000004,0.3802899999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3744251,0,1.0,0.0,0.0,0.0,0.9661200000000001,0.03387999999999991,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9661200000000001,0.03387999999999991,0.0,0.0,1.0,0.0,0.0
3744998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7274399999999996,0.27256000000000036,0.0,0.0,0.5231400000000006,0.0,0.4768599999999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3745805,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5741700000000005,0.4258299999999995,0.0,0.0,0.25467000000000084,0.0,0.7453299999999992,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3746510,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3747637,1,0.8444399999999996,0.0,0.15556000000000036,0.0,0.8367900000000001,0.0,0.16320999999999986,0.0,0.87351,0.0,0.12649,0.0,1.0,0.0,0.0,0.8441700000000001,0.0,0.0,0.1558299999999999,0.9002400000000002,0.0,0.09975999999999985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8367900000000001,0.0,0.16320999999999986,0.0,1.0,0.0,0.0
3748812,0,1.0,0.0,0.0,0.0,0.2864400000000007,0.7135599999999993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5356500000000004,0.4643499999999996,0.0,0.0,0.9879899999999999,0.012010000000000076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2864400000000007,0.7135599999999993,0.0,0.0,1.0,0.0,0.0
3753442,0,0.3545700000000007,0.6454299999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.5675100000000004,0.4324899999999996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34836000000000045,0.6516399999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7442700000000002,0.2557299999999998,0.0
3754056,0,0.34188000000000063,0.6581199999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.06405000000000083,0.9359499999999992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8388600000000004,0.0,0.16113999999999962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3754714,0,0.3525900000000002,0.6474099999999998,0.0,0.0,0.0,0.6266600000000011,0.0,0.3733399999999989,0.0759300000000005,0.9240699999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.9930500000000011,0.0069499999999989015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6266600000000011,0.0,0.3733399999999989,1.0,0.0,0.0
3755625,0,0.7069200000000002,0.2930799999999998,0.0,0.0,0.29598000000000013,0.7040199999999999,0.0,0.0,0.4707600000000003,0.5292399999999997,0.0,0.0,1.0,0.0,0.0,0.5440200000000006,0.4559799999999994,0.0,0.0,0.8048400000000004,0.19515999999999956,0.0,0.0,1.0,0.0,0.0,0.4215300000000006,0.5784699999999994,0.0,0.29598000000000013,0.7040199999999999,0.0,0.0,1.0,0.0,0.0
3759564,1,1.0,0.0,0.0,0.0,0.8352599999999999,0.1647400000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8352599999999999,0.1647400000000001,0.0,0.0,1.0,0.0,0.0
3768744,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7940600000000009,0.0,0.20593999999999912,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8647800000000005,0.0,0.13521999999999945,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3790242,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3803603,0,0.96306,0.0,0.03693999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3804794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9343500000000002,0.0,0.06564999999999976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3820370,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3833062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8813399999999998,0.0,0.11866000000000021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3833827,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3834561,0,1.0,0.0,0.0,0.0,0.49785000000000057,0.5021499999999994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6737100000000007,0.3262899999999993,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49785000000000057,0.5021499999999994,0.0,0.0,1.0,0.0,0.0
3837125,0,0.0,1.0,0.0,0.0,0.0,0.01628000000000185,0.0,0.9837199999999982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35666000000000153,0.6433399999999985,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01628000000000185,0.0,0.9837199999999982,1.0,0.0,0.0
3837737,0,0.7490399999999999,0.0,0.25096000000000007,0.0,0.62628,0.0,0.37372000000000005,0.0,0.7638000000000003,0.0,0.23619999999999974,0.0,1.0,0.0,0.0,0.66336,0.0,0.0,0.33664000000000005,0.7763100000000001,0.0,0.22368999999999994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.62628,0.0,0.37372000000000005,0.0,1.0,0.0,0.0
3838356,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3850331,0,1.0,0.0,0.0,0.0,0.5720099999999997,0.4279900000000003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7862100000000005,0.21378999999999948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5720099999999997,0.4279900000000003,0.0,0.0,1.0,0.0,0.0
3851157,0,0.9066300000000003,0.0,0.09336999999999973,0.0,0.9749400000000001,0.0,0.02505999999999986,0.0,0.9451499999999999,0.0,0.054850000000000065,0.0,1.0,0.0,0.0,0.9627000000000003,0.0,0.0,0.03729999999999967,0.98142,0.0,0.01858000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9749400000000001,0.0,0.02505999999999986,0.0,1.0,0.0,0.0
3851782,0,1.0,0.0,0.0,0.0,0.9666600000000001,0.033339999999999925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9666600000000001,0.033339999999999925,0.0,0.0,1.0,0.0,0.0
3852444,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3853149,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3854674,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3859670,0,0.9613499999999999,0.0,0.03865000000000007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3862810,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3865040,0,0.5315100000000008,0.4684899999999992,0.0,0.0,1.0,0.0,0.0,0.0,0.27447,0.72553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02742000000000111,0.9725799999999989,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3866152,0,0.9592799999999997,0.0,0.04072000000000031,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3867254,0,0.0,0.0,0.0,1.0,0.9629699999999999,0.0,0.03703000000000012,0.0,0.9390299999999998,0.0,0.06097000000000019,0.0,1.0,0.0,0.0,0.9524400000000002,0.0,0.0,0.047559999999999825,0.9744899999999999,0.0,0.025510000000000144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9629699999999999,0.0,0.03703000000000012,0.0,0.0,0.0,1.0
3877877,1,0.9672899999999998,0.0,0.03271000000000024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3886319,0,0.7491300000000001,0.0,0.2508699999999999,0.0,0.6263700000000001,0.0,0.3736299999999999,0.0,0.7639799999999997,0.0,0.23602000000000034,0.0,1.0,0.0,0.0,0.6634500000000001,0.0,0.0,0.3365499999999999,0.7764899999999999,0.0,0.2235100000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6263700000000001,0.0,0.3736299999999999,0.0,1.0,0.0,0.0
3886793,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3888328,0,0.7490399999999999,0.0,0.25096000000000007,0.0,0.6260999999999997,0.0,0.37390000000000034,0.0,0.7638000000000003,0.0,0.23619999999999974,0.0,1.0,0.0,0.0,0.6631800000000001,0.0,0.0,0.3368199999999999,0.7762199999999999,0.0,0.2237800000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6260999999999997,0.0,0.37390000000000034,0.0,1.0,0.0,0.0
3905172,0,0.8933999999999997,0.0,0.10660000000000025,0.0,0.9452400000000001,0.0,0.05475999999999992,0.0,0.9297599999999999,0.0,0.07024000000000008,0.0,1.0,0.0,0.0,0.9372300000000005,0.0,0.0,0.06276999999999955,0.96414,0.0,0.03586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9452400000000001,0.0,0.05475999999999992,0.0,1.0,0.0,0.0
3906593,1,0.8393999999999999,0.0,0.16060000000000008,0.0,0.8256299999999999,0.0,0.17437000000000014,0.0,0.86775,0.0,0.13224999999999998,0.0,1.0,0.0,0.0,0.8346300000000002,0.0,0.0,0.1653699999999998,0.8937600000000003,0.0,0.10623999999999967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8256299999999999,0.0,0.17437000000000014,0.0,1.0,0.0,0.0
3912651,1,0.9569399999999999,0.0,0.0430600000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3917650,0,0.7490399999999999,0.0,0.25096000000000007,0.0,0.6258300000000001,0.0,0.3741699999999999,0.0,0.7638900000000004,0.0,0.2361099999999996,0.0,1.0,0.0,0.0,0.6629999999999998,0.0,0.0,0.3370000000000002,0.7763999999999998,0.0,0.22360000000000024,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6258300000000001,0.0,0.3741699999999999,0.0,1.0,0.0,0.0
3930617,0,0.8983499999999998,0.0,0.10165000000000024,0.0,0.9565800000000002,0.0,0.04341999999999979,0.0,0.9355199999999999,0.0,0.06448000000000009,0.0,1.0,0.0,0.0,0.9469500000000002,0.0,0.0,0.05304999999999982,0.97044,0.0,0.02956000000000003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9565800000000002,0.0,0.04341999999999979,0.0,1.0,0.0,0.0
3933818,0,0.0,1.0,0.0,0.0,0.9599099999999998,0.0,0.04009000000000018,0.0,0.0,0.9552500000000013,0.0,0.044749999999998735,1.0,0.0,0.0,0.94983,0.0,0.0,0.05017000000000005,0.0,0.647000000000002,0.0,0.352999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.9599099999999998,0.0,0.04009000000000018,0.0,1.0,0.0,0.0
3934376,1,0.8412900000000003,0.0,0.15870999999999968,0.0,0.82959,0.0,0.17040999999999995,0.0,0.8698199999999998,0.0,0.13018000000000018,0.0,1.0,0.0,0.0,0.83805,0.0,0.0,0.16195000000000004,0.8961000000000001,0.0,0.10389999999999988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82959,0.0,0.17040999999999995,0.0,1.0,0.0,0.0
3936846,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3944991,0,0.89601,0.0,0.10399000000000003,0.0,0.9513599999999998,0.0,0.04864000000000024,0.0,0.93282,0.0,0.06718000000000002,0.0,1.0,0.0,0.0,0.94245,0.0,0.0,0.05754999999999999,0.96747,0.0,0.03252999999999995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9513599999999998,0.0,0.04864000000000024,0.0,1.0,0.0,0.0
3946917,0,0.75021,0.0,0.24978999999999996,0.0,0.6272700000000002,0.0,0.3727299999999998,0.0,0.7651500000000002,0.0,0.23484999999999978,0.0,1.0,0.0,0.0,0.6642600000000001,0.0,0.0,0.3357399999999999,0.7778400000000003,0.0,0.2221599999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6272700000000002,0.0,0.3727299999999998,0.0,1.0,0.0,0.0
3956795,0,0.9008699999999998,0.0,0.09913000000000016,0.0,0.9623399999999998,0.0,0.03766000000000025,0.0,0.9384899999999998,0.0,0.061510000000000176,0.0,1.0,0.0,0.0,0.9518999999999997,0.0,0.0,0.048100000000000254,0.9739499999999999,0.0,0.02605000000000013,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9623399999999998,0.0,0.03766000000000025,0.0,1.0,0.0,0.0
3959188,0,0.96441,0.0,0.03559000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3961131,0,0.9066300000000003,0.0,0.09336999999999973,0.0,0.9749400000000001,0.0,0.02505999999999986,0.0,0.9450600000000002,0.0,0.05493999999999977,0.0,1.0,0.0,0.0,0.9627000000000003,0.0,0.0,0.03729999999999967,0.98142,0.0,0.01858000000000004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9749400000000001,0.0,0.02505999999999986,0.0,1.0,0.0,0.0
