Case ID,Label,Cumduration_6_L,Cumduration_6_M,Cumduration_6_S,Cumduration_6_LL,Cumduration_7_L,Cumduration_7_M,Cumduration_7_S,Cumduration_7_LL,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Duration_9_M,Duration_9_L,Duration_9_LL,Cumduration_5_L,Cumduration_5_M,Cumduration_5_S,Cumduration_5_LL,Duration_3_LL,Duration_3_M,Duration_3_L,Cumduration_10_L,Cumduration_10_M,Cumduration_10_S,Cumduration_10_LL,Cumduration_3_L,Cumduration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_4_L,Cumduration_4_LL,Cumduration_4_M,Cumduration_4_S,Duration_4_M,Duration_4_LL,Duration_4_L,Duration_5_M,Duration_5_L,Duration_5_LL,Duration_8_M,Duration_8_L,Duration_8_LL,Duration_7_M,Duration_7_L,Duration_7_LL,Cumduration_8_L,Cumduration_8_M,Cumduration_8_S,Cumduration_8_LL,Cumduration_9_L,Cumduration_9_M,Cumduration_9_S,Cumduration_9_LL,Duration_10_M,Duration_10_L,Duration_10_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL,Duration_6_M,Duration_6_L,Duration_6_LL
3956795,0,0.0,0.9181500000000002,0.08184999999999976,0.0,0.0,0.8563200000000002,0.1436799999999998,0.0,0.9760200000000001,0.0,0.02397999999999989,0.0,1.0,0.0,0.0,0.0,0.95208,0.04791999999999996,0.0,0.0,1.0,0.0,0.0,0.7296900000000002,0.27030999999999983,0.0,0.0,0.0,0.96387,0.036129999999999995,0.0,0.0,0.9861900000000001,0.013809999999999878,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7906200000000001,0.2093799999999999,0.0,0.0,0.7545299999999999,0.24547000000000008,0.0,1.0,0.0,0.0,0.9760200000000001,0.0,0.02397999999999989,0.0,1.0,0.0,0.0
3959188,0,0.0,0.9842999999999997,0.01570000000000027,0.0,0.0,0.9206700000000003,0.07932999999999968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7812600000000001,0.21873999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8499299999999996,0.15007000000000037,0.0,0.0,0.8110499999999998,0.18895000000000017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3961131,0,0.0,0.9240900000000001,0.07590999999999992,0.0,0.0,0.8620800000000002,0.13791999999999982,0.0,0.98862,0.0,0.011379999999999946,0.0,1.0,0.0,0.0,0.0,0.95892,0.041080000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9747599999999998,0.02524000000000015,0.0,0.0,0.9940199999999999,0.005980000000000096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.79602,0.20398000000000005,0.0,0.0,0.77928,0.22072000000000003,0.0,0.10581000000000085,0.8941899999999992,0.0,0.98862,0.0,0.011379999999999946,0.0,1.0,0.0,0.0
3971688,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9953699999999999,0.004630000000000134,0.0,0.6333900000000003,0.36660999999999966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3983056,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9629699999999999,0.03703000000000012,0.0,0.024990000000000734,0.9750099999999993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3985429,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28599000000000085,0.7140099999999991,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4613800000000001,0.0,0.5386199999999999,0.0,0.06331000000000042,0.0,0.9366899999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28599000000000085,0.7140099999999991,0.0,0.0,1.0,0.0,0.0
3987090,0,0.0,0.9887099999999998,0.011290000000000244,0.0,0.0,0.9249,0.07509999999999994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7846799999999998,0.21532000000000018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8538899999999998,0.14611000000000018,0.0,0.0,0.8148300000000002,0.18516999999999983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3989495,0,0.0,1.0,0.0,0.0,0.0,0.9698099999999998,0.03019000000000016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8206800000000003,0.1793199999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8952899999999997,0.1047100000000003,0.0,0.0,0.8542500000000004,0.1457499999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3990464,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8304899999999997,0.0,0.16951000000000027,0.0,1.0,0.0,0.0,0.10569999999999968,0.8943000000000003,0.0,0.0,0.06616999999999873,0.0,0.9338300000000013,0.0,1.0,0.0,0.0,0.40485999999999933,0.0,0.5951400000000007,0.0,0.05862999999999907,0.0,0.9413700000000009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8304899999999997,0.0,0.16951000000000027,0.0,1.0,0.0,0.0
3995764,0,0.0,0.9720599999999999,0.027940000000000076,0.0,0.0,0.9087000000000001,0.09129999999999994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7717200000000002,0.22827999999999982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8389499999999996,0.16105000000000036,0.0,0.0,0.8006099999999998,0.19939000000000018,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3996339,0,0.30783999999999967,0.6921600000000003,0.0,0.0,0.2128899999999998,0.7871100000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5286999999999988,0.47130000000000116,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7747599999999997,0.0,0.22524000000000033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04747000000000057,0.9525299999999994,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3998742,1,0.0,0.9794399999999999,0.020560000000000134,0.0,0.0,0.9158999999999997,0.08410000000000029,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7774799999999997,0.22252000000000027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8456100000000002,0.1543899999999998,0.0,0.0,0.8069099999999998,0.1930900000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3999520,0,0.0,0.7598400000000001,0.24015999999999993,0.0,0.0,0.7025999999999999,0.2974000000000001,0.0,0.6393300000000002,0.0,0.3606699999999998,0.0,1.0,0.0,0.0,0.0,0.7714499999999997,0.22855000000000025,0.0,0.0,1.0,0.0,0.0,0.6063000000000001,0.39369999999999994,0.0,0.0,0.0,0.6756899999999999,0.3243100000000001,0.0,0.0,0.77928,0.22072000000000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6489600000000002,0.3510399999999998,0.0,0.0,0.6196199999999998,0.38038000000000016,0.0,1.0,0.0,0.0,0.6393300000000002,0.0,0.3606699999999998,0.0,1.0,0.0,0.0
4000849,0,0.0034599999999995745,0.9965400000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18705999999999978,0.8129400000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8367699999999996,0.0,0.16323000000000043,0.0,0.39315999999999995,0.0,0.60684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4002474,0,0.0,0.7596600000000002,0.24033999999999978,0.0,0.0,0.70242,0.29757999999999996,0.0,0.6390599999999997,0.0,0.36094000000000026,0.0,1.0,0.0,0.0,0.0,0.7712700000000003,0.22872999999999966,0.0,0.0,1.0,0.0,0.0,0.62079,0.37921000000000005,0.0,0.0,0.0,0.6754200000000004,0.32457999999999965,0.0,0.0,0.77901,0.22099000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6488700000000001,0.35112999999999994,0.0,0.0,0.63537,0.36463,0.0,1.0,0.0,0.0,0.6390599999999997,0.0,0.36094000000000026,0.0,1.0,0.0,0.0
4018622,0,0.0,1.0,0.0,0.0,0.0,0.9732299999999996,0.026770000000000405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8233799999999998,0.17662000000000022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8984399999999999,0.1015600000000001,0.0,0.0,0.8572200000000003,0.14277999999999968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4022302,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96936,0.03064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4023204,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9706200000000003,0.02937999999999974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4024862,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9719699999999998,0.02803000000000022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4029139,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9302999999999999,0.0697000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97431,0.02568999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4049993,1,0.0,0.97899,0.021009999999999973,0.0,0.0,0.9154499999999999,0.08455000000000013,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77712,0.22287999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8451599999999999,0.1548400000000001,0.0,0.0,0.8065500000000001,0.1934499999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4053702,0,0.0,0.8601900000000002,0.13980999999999977,0.0,0.0,0.8000699999999998,0.19993000000000016,0.0,0.85236,0.0,0.14764,0.0,1.0,0.0,0.0,0.0,0.8860199999999998,0.11398000000000019,0.0,0.0,1.0,0.0,0.0,0.6845999999999997,0.31540000000000035,0.0,0.0,0.0,0.8582100000000001,0.14178999999999986,0.0,0.0,0.9104099999999997,0.08959000000000028,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7388700000000004,0.26112999999999964,0.0,0.0,0.7052100000000001,0.2947899999999999,0.0,1.0,0.0,0.0,0.85236,0.0,0.14764,0.0,1.0,0.0,0.0
4054927,0,0.0,0.9250799999999999,0.0749200000000001,0.0,0.0,0.86307,0.13693,0.0,0.9911400000000001,0.0,0.008859999999999868,0.0,1.0,0.0,0.0,0.0,0.9600900000000001,0.03990999999999989,0.0,0.0,1.0,0.0,0.0,0.7521900000000001,0.24780999999999986,0.0,0.0,0.0,0.9768299999999996,0.023170000000000357,0.0,0.0,0.9952799999999997,0.0047200000000002795,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7969199999999996,0.20308000000000037,0.0,0.0,0.77928,0.22072000000000003,0.0,1.0,0.0,0.0,0.9911400000000001,0.0,0.008859999999999868,0.0,1.0,0.0,0.0
4059516,0,0.0,1.0,0.0,0.0,0.0,0.9725100000000002,0.027489999999999792,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8228400000000002,0.17715999999999976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8977200000000001,0.10227999999999993,0.0,0.0,0.8565900000000002,0.14340999999999982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4059770,0,0.0,1.0,0.0,0.0,0.0,0.9692699999999999,0.030730000000000146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8947500000000002,0.10524999999999984,0.0,0.0,0.85371,0.14629000000000003,0.0,0.55023,0.44977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4060600,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9459600000000004,0.054039999999999644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9459600000000004,0.054039999999999644,0.0,0.0,1.0,0.0,0.0
4062624,0,0.0,1.0,0.0,0.0,0.0,0.9758399999999998,0.02416000000000018,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8255400000000002,0.17445999999999984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9007800000000001,0.09921999999999986,0.0,0.0,0.8595600000000001,0.1404399999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4064822,0,0.0,0.9876300000000002,0.01236999999999977,0.0,0.0,0.9238199999999996,0.07618000000000036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.80124,0.19876000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8529,0.1471,0.0,0.0,0.8330099999999998,0.1669900000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4074896,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9241800000000002,0.07581999999999978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9676500000000003,0.03234999999999966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4088369,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9304800000000002,0.0695199999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97458,0.025419999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4089231,0,0.0,1.0,0.0,0.0,0.0,0.9878999999999998,0.012100000000000222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9295800000000001,0.07041999999999993,0.0,0.0,0.8869199999999999,0.11308000000000007,0.0,0.6333900000000003,0.36660999999999966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4095381,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.97485,0.025150000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4106295,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9291300000000002,0.07086999999999977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97296,0.027039999999999953,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4106740,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4108657,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4119215,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9705300000000001,0.029469999999999885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4121217,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9220199999999998,0.07798000000000016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9652200000000004,0.03477999999999959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4122485,0,0.0,1.0,0.0,0.0,0.0,0.9755700000000003,0.02442999999999973,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8252700000000002,0.17472999999999983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9005999999999998,0.09940000000000015,0.0,0.0,0.8592900000000001,0.1407099999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4123895,0,0.0,1.0,0.0,0.0,0.0,0.9834900000000002,0.016509999999999803,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8316600000000003,0.1683399999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9078900000000001,0.09210999999999991,0.0,0.0,0.8662200000000002,0.1337799999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4126409,0,0.0,0.8158200000000004,0.18417999999999957,0.0,0.0,0.75705,0.24295,0.0,0.7576800000000001,0.0,0.24231999999999987,0.0,1.0,0.0,0.0,0.0,0.8353499999999996,0.1646500000000004,0.0,0.0,1.0,0.0,0.0,0.6500399999999997,0.34996000000000027,0.0,0.0,0.0,0.77712,0.22287999999999997,0.0,0.0,0.8521800000000002,0.14781999999999984,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6991800000000001,0.30081999999999987,0.0,0.0,0.6674100000000003,0.3325899999999997,0.0,1.0,0.0,0.0,0.7576800000000001,0.0,0.24231999999999987,0.0,1.0,0.0,0.0
4131861,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9208499999999997,0.07915000000000028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9639600000000002,0.03603999999999985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4136476,1,0.0,0.8456100000000002,0.1543899999999998,0.0,0.0,0.7858500000000004,0.21414999999999962,0.0,0.8213999999999997,0.0,0.17860000000000031,0.0,1.0,0.0,0.0,0.0,0.8692800000000003,0.13071999999999973,0.0,0.0,1.0,0.0,0.0,0.6731699999999998,0.3268300000000002,0.0,0.0,0.0,0.8316600000000003,0.1683399999999997,0.0,0.0,0.89133,0.10867000000000004,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72573,0.27427,0.0,0.0,0.6926999999999999,0.30730000000000013,0.0,1.0,0.0,0.0,0.8213999999999997,0.0,0.17860000000000031,0.0,1.0,0.0,0.0
4154353,0,0.0,0.7601100000000001,0.23988999999999994,0.0,0.0,0.7028700000000003,0.29712999999999967,0.0,0.6396899999999999,0.0,0.36031000000000013,0.0,1.0,0.0,0.0,0.0,0.7717200000000002,0.22827999999999982,0.0,0.0,1.0,0.0,0.0,0.6252,0.3748,0.0,0.0,0.0,0.67605,0.32394999999999996,0.0,0.0,0.7794599999999998,0.22054000000000018,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6492300000000002,0.3507699999999998,0.0,0.0,0.6401399999999997,0.3598600000000003,0.0,1.0,0.0,0.0,0.6396899999999999,0.0,0.36031000000000013,0.0,1.0,0.0,0.0
4155126,0,0.0,0.7601100000000001,0.23988999999999994,0.0,0.0,0.7028700000000003,0.29712999999999967,0.0,0.6390599999999997,0.0,0.36094000000000026,0.0,1.0,0.0,0.0,0.0,0.7717200000000002,0.22827999999999982,0.0,0.0,1.0,0.0,0.0,0.6235799999999996,0.3764200000000004,0.0,0.0,0.0,0.6753300000000002,0.3246699999999998,0.0,0.0,0.77901,0.22099000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6492300000000002,0.3507699999999998,0.0,0.0,0.6385199999999998,0.36148000000000025,0.0,1.0,0.0,0.0,0.6390599999999997,0.0,0.36094000000000026,0.0,1.0,0.0,0.0
