Case ID,Label,Cumduration_2_M,Cumduration_2_L,Cumduration_2_S,Cumduration_2_LL,Duration_2_M,Duration_2_L,Duration_2_S,Duration_2_LL
3745805,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3746510,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3747637,1,0.8343599999999998,0.0,0.16564000000000023,0.0,0.8343599999999998,0.0,0.16564000000000023,0.0
3748812,0,0.2760000000000007,0.7239999999999993,0.0,0.0,0.2760000000000007,0.7239999999999993,0.0,0.0
3753442,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3754056,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3754714,0,0.0,0.6108200000000013,0.0,0.38917999999999875,0.0,0.6108200000000013,0.0,0.38917999999999875
3755625,0,0.285540000000001,0.714459999999999,0.0,0.0,0.285540000000001,0.714459999999999,0.0,0.0
3759564,1,0.8282400000000001,0.1717599999999999,0.0,0.0,0.8282400000000001,0.1717599999999999,0.0,0.0
3768744,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3790242,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3803603,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3804794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3820370,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3833062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3833827,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3834561,0,0.4886700000000008,0.5113299999999992,0.0,0.0,0.4886700000000008,0.5113299999999992,0.0,0.0
3837125,0,0.0,0.002060000000001061,0.0,0.9979399999999989,0.0,0.002060000000001061,0.0,0.9979399999999989
3837737,0,0.6224100000000004,0.0,0.37758999999999965,0.0,0.6224100000000004,0.0,0.37758999999999965,0.0
3838356,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3850331,0,0.5632800000000007,0.43671999999999933,0.0,0.0,0.5632800000000007,0.43671999999999933,0.0,0.0
3851157,0,0.9734099999999999,0.0,0.026590000000000114,0.0,0.9734099999999999,0.0,0.026590000000000114,0.0
3851782,0,0.96054,0.03946000000000005,0.0,0.0,0.96054,0.03946000000000005,0.0,0.0
3852444,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3853149,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3854674,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3859670,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3862810,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3865040,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3866152,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3867254,0,0.9614400000000001,0.0,0.03855999999999993,0.0,0.9614400000000001,0.0,0.03855999999999993,0.0
3877877,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3886319,0,0.6225,0.0,0.37749999999999995,0.0,0.6225,0.0,0.37749999999999995,0.0
3886793,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3888328,0,0.6222300000000001,0.0,0.37776999999999994,0.0,0.6222300000000001,0.0,0.37776999999999994,0.0
3905172,0,0.9436200000000001,0.0,0.056379999999999875,0.0,0.9436200000000001,0.0,0.056379999999999875,0.0
3906593,1,0.8231099999999998,0.0,0.1768900000000002,0.0,0.8231099999999998,0.0,0.1768900000000002,0.0
3912651,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3917650,0,0.6219600000000001,0.0,0.37803999999999993,0.0,0.6219600000000001,0.0,0.37803999999999993,0.0
3930617,0,0.95505,0.0,0.044950000000000045,0.0,0.95505,0.0,0.044950000000000045,0.0
3933818,0,0.95838,0.0,0.04161999999999999,0.0,0.95838,0.0,0.04161999999999999,0.0
3934376,1,0.8271600000000001,0.0,0.17283999999999988,0.0,0.8271600000000001,0.0,0.17283999999999988,0.0
3936846,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3944991,0,0.9497399999999998,0.0,0.05026000000000019,0.0,0.9497399999999998,0.0,0.05026000000000019,0.0
3946917,0,0.6234000000000002,0.0,0.3765999999999998,0.0,0.6234000000000002,0.0,0.3765999999999998,0.0
3956795,0,0.9608099999999999,0.0,0.03919000000000006,0.0,0.9608099999999999,0.0,0.03919000000000006,0.0
3959188,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3961131,0,0.9735,0.0,0.026499999999999968,0.0,0.9735,0.0,0.026499999999999968,0.0
3971688,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3983056,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3985429,0,0.2895000000000012,0.7104999999999988,0.0,0.0,0.2895000000000012,0.7104999999999988,0.0,0.0
3987090,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3989495,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3990464,1,0.81447,0.0,0.18552999999999997,0.0,0.81447,0.0,0.18552999999999997,0.0
3995764,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3996339,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3998742,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3999520,0,0.6223200000000002,0.0,0.3776799999999998,0.0,0.6223200000000002,0.0,0.3776799999999998,0.0
4000849,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4002474,0,0.6220499999999998,0.0,0.37795000000000023,0.0,0.6220499999999998,0.0,0.37795000000000023,0.0
4018622,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4022302,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4023204,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4024862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4029139,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4049993,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4053702,0,0.8365200000000002,0.0,0.16347999999999985,0.0,0.8365200000000002,0.0,0.16347999999999985,0.0
4054927,0,0.9760200000000001,0.0,0.02397999999999989,0.0,0.9760200000000001,0.0,0.02397999999999989,0.0
4059516,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4059770,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4060600,0,0.9541500000000003,0.045849999999999724,0.0,0.0,0.9541500000000003,0.045849999999999724,0.0,0.0
4062624,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4064822,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4074896,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4082292,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4088369,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4089231,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4095381,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4106295,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4106740,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4108657,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4119215,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4121217,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4122485,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4123895,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4126409,0,0.7413000000000003,0.0,0.2586999999999997,0.0,0.7413000000000003,0.0,0.2586999999999997,0.0
4131861,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4136476,1,0.8052900000000003,0.0,0.19470999999999972,0.0,0.8052900000000003,0.0,0.19470999999999972,0.0
4154353,0,0.6226799999999999,0.0,0.3773200000000001,0.0,0.6226799999999999,0.0,0.3773200000000001,0.0
4155126,0,0.6219600000000001,0.0,0.37803999999999993,0.0,0.6219600000000001,0.0,0.37803999999999993,0.0
4179549,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4181492,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4182708,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4184598,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4185583,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4187307,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4189633,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4190319,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4192414,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4195381,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4235729,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4239070,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4242727,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4257337,0,0.94686,0.0,0.053139999999999965,0.0,0.94686,0.0,0.053139999999999965,0.0
4273727,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4290084,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4292909,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4295300,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4296905,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4300694,0,0.6245699999999998,0.0,0.37543000000000015,0.0,0.6245699999999998,0.0,0.37543000000000015,0.0
4302151,0,0.6253800000000003,0.0,0.37461999999999973,0.0,0.6253800000000003,0.0,0.37461999999999973,0.0
4305354,1,0.9502799999999998,0.0,0.04972000000000021,0.0,0.9502799999999998,0.0,0.04972000000000021,0.0
4308848,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4312693,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4314099,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4315761,0,0.8383200000000004,0.0,0.1616799999999996,0.0,0.8383200000000004,0.0,0.1616799999999996,0.0
4317392,0,0.8467800000000003,0.0,0.1532199999999997,0.0,0.8467800000000003,0.0,0.1532199999999997,0.0
4317771,0,0.62331,0.0,0.37668999999999997,0.0,0.62331,0.0,0.37668999999999997,0.0
4320126,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4320987,0,0.9414600000000002,0.0,0.058539999999999814,0.0,0.9414600000000002,0.0,0.058539999999999814,0.0
4321601,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4322716,0,0.9470399999999999,0.0,0.05296000000000012,0.0,0.9470399999999999,0.0,0.05296000000000012,0.0
4336128,0,0.9557700000000002,0.04422999999999977,0.0,0.0,0.9557700000000002,0.04422999999999977,0.0,0.0
4336913,0,0.9431700000000003,0.056829999999999714,0.0,0.0,0.9431700000000003,0.056829999999999714,0.0,0.0
4337049,1,0.9619800000000001,0.0,0.03801999999999994,0.0,0.9619800000000001,0.0,0.03801999999999994,0.0
4340127,0,0.6223200000000002,0.0,0.3776799999999998,0.0,0.6223200000000002,0.0,0.3776799999999998,0.0
4343199,0,0.8227500000000001,0.0,0.1772499999999999,0.0,0.8227500000000001,0.0,0.1772499999999999,0.0
4372428,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4375473,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4376052,0,0.9603599999999997,0.0,0.03964000000000034,0.0,0.9603599999999997,0.0,0.03964000000000034,0.0
4393000,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4397208,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4457188,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4472713,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4474902,0,0.6244800000000001,0.0,0.37551999999999985,0.0,0.6244800000000001,0.0,0.37551999999999985,0.0
4478451,0,0.81195,0.0,0.18805000000000005,0.0,0.81195,0.0,0.18805000000000005,0.0
4480821,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4482675,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4485682,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4493747,0,0.8231999999999999,0.0,0.17680000000000007,0.0,0.8231999999999999,0.0,0.17680000000000007,0.0
4495310,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4499247,0,0.8016900000000002,0.0,0.19830999999999976,0.0,0.8016900000000002,0.0,0.19830999999999976,0.0
4506906,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4517870,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4518489,0,0.8121299999999998,0.0,0.1878700000000002,0.0,0.8121299999999998,0.0,0.1878700000000002,0.0
4533551,0,0.8883599999999996,0.0,0.1116400000000004,0.0,0.8883599999999996,0.0,0.1116400000000004,0.0
4535320,0,0.8243699999999996,0.0,0.1756300000000004,0.0,0.8243699999999996,0.0,0.1756300000000004,0.0
4544653,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4546478,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4557153,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4557918,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4560903,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4565008,1,0.9467699999999999,0.0,0.05323000000000011,0.0,0.9467699999999999,0.0,0.05323000000000011,0.0
4566243,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4567702,0,0.9720599999999999,0.0,0.027940000000000076,0.0,0.9720599999999999,0.0,0.027940000000000076,0.0
4567840,1,0.9713399999999996,0.0,0.028660000000000352,0.0,0.9713399999999996,0.0,0.028660000000000352,0.0
4569458,0,0.8481300000000003,0.0,0.15186999999999973,0.0,0.8481300000000003,0.0,0.15186999999999973,0.0
4571002,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4573766,0,0.5708400000000005,0.42915999999999954,0.0,0.0,0.5708400000000005,0.42915999999999954,0.0,0.0
4581387,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4583906,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4589612,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4598588,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4599434,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4599544,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4600203,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4601407,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4602366,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4603631,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4604206,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4606518,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4606722,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4607510,1,0.9514499999999999,0.0,0.04855000000000009,0.0,0.9514499999999999,0.0,0.04855000000000009,0.0
4608716,0,0.9491100000000001,0.0,0.05088999999999988,0.0,0.9491100000000001,0.0,0.05088999999999988,0.0
4611018,0,0.9565800000000002,0.0,0.04341999999999979,0.0,0.9565800000000002,0.0,0.04341999999999979,0.0
4612442,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4613132,0,0.9634200000000002,0.0,0.036579999999999835,0.0,0.9634200000000002,0.0,0.036579999999999835,0.0
4617358,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4619896,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4621666,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4639383,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4640117,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4641166,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4648847,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4651550,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4653530,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4660602,0,0.9708899999999998,0.0,0.02911000000000019,0.0,0.9708899999999998,0.0,0.02911000000000019,0.0
4681467,1,0.9457799999999996,0.0,0.05422000000000038,0.0,0.9457799999999996,0.0,0.05422000000000038,0.0
4691712,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4692256,0,0.8227500000000001,0.1772499999999999,0.0,0.0,0.8227500000000001,0.1772499999999999,0.0,0.0
4693493,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4694875,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4695582,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4697157,0,0.3984900000000007,0.6015099999999993,0.0,0.0,0.3984900000000007,0.6015099999999993,0.0,0.0
4722030,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4726584,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4733021,0,0.9411,0.0,0.05889999999999995,0.0,0.9411,0.0,0.05889999999999995,0.0
4734496,1,0.9447000000000001,0.0,0.055299999999999905,0.0,0.9447000000000001,0.0,0.055299999999999905,0.0
4735426,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4747525,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4762141,0,0.8310300000000002,0.0,0.16896999999999984,0.0,0.8310300000000002,0.0,0.16896999999999984,0.0
4769679,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4770968,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4772933,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4774824,0,0.69252,0.0,0.30748,0.0,0.69252,0.0,0.30748,0.0
4775758,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4782403,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4784091,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4785864,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4804777,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4809047,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4809925,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4811268,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4811353,0,0.97458,0.0,0.025419999999999998,0.0,0.97458,0.0,0.025419999999999998,0.0
4812285,0,0.8441700000000001,0.0,0.1558299999999999,0.0,0.8441700000000001,0.0,0.1558299999999999,0.0
4818343,1,0.9456000000000002,0.0,0.05439999999999978,0.0,0.9456000000000002,0.0,0.05439999999999978,0.0
4819576,1,0.81555,0.0,0.18445,0.0,0.81555,0.0,0.18445,0.0
4821209,0,0.7544399999999998,0.0,0.24556000000000022,0.0,0.7544399999999998,0.0,0.24556000000000022,0.0
4824215,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4827106,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4828477,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4829983,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4833387,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4834967,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4863262,0,0.5660699999999999,0.43393000000000015,0.0,0.0,0.5660699999999999,0.43393000000000015,0.0,0.0
4864598,0,0.9556800000000001,0.044319999999999915,0.0,0.0,0.9556800000000001,0.044319999999999915,0.0,0.0
4867412,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4870609,0,0.9799799999999999,0.0,0.02002000000000015,0.0,0.9799799999999999,0.0,0.02002000000000015,0.0
4873044,1,0.9375,0.0,0.0625,0.0,0.9375,0.0,0.0625,0.0
4879346,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4884917,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4887587,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4902429,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4913143,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4919677,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4922974,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4927964,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4933123,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4934754,0,0.80844,0.0,0.19155999999999995,0.0,0.80844,0.0,0.19155999999999995,0.0
4945924,0,0.8277000000000001,0.0,0.1722999999999999,0.0,0.8277000000000001,0.0,0.1722999999999999,0.0
4949276,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4958200,1,0.9501900000000001,0.0,0.04980999999999991,0.0,0.9501900000000001,0.0,0.04980999999999991,0.0
4959649,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4960526,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4961278,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4963153,0,0.9725100000000002,0.0,0.027489999999999792,0.0,0.9725100000000002,0.0,0.027489999999999792,0.0
4971943,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4972781,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4978339,0,0.8241,0.0,0.17589999999999995,0.0,0.8241,0.0,0.17589999999999995,0.0
5016502,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5019310,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5020239,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5025543,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5028023,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5028918,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5031265,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5038333,0,0.7026900000000005,0.2973099999999995,0.0,0.0,0.7026900000000005,0.2973099999999995,0.0,0.0
5042955,0,0.42225,0.57775,0.0,0.0,0.42225,0.57775,0.0,0.0
5044673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5051625,0,0.41171999999999986,0.5882800000000001,0.0,0.0,0.41171999999999986,0.5882800000000001,0.0,0.0
5061832,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5063668,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5067908,0,0.8007900000000001,0.0,0.1992099999999999,0.0,0.8007900000000001,0.0,0.1992099999999999,0.0
5069099,0,0.8047500000000003,0.0,0.1952499999999997,0.0,0.8047500000000003,0.0,0.1952499999999997,0.0
5073249,0,0.8286899999999999,0.0,0.17131000000000007,0.0,0.8286899999999999,0.0,0.17131000000000007,0.0
5084537,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5086175,0,0.8168100000000003,0.0,0.18318999999999974,0.0,0.8168100000000003,0.0,0.18318999999999974,0.0
5088016,0,0.8214899999999998,0.0,0.17851000000000017,0.0,0.8214899999999998,0.0,0.17851000000000017,0.0
5096732,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5097876,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5100952,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5103134,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5105222,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5106291,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5107387,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5108257,0,0.6889200000000004,0.3110799999999996,0.0,0.0,0.6889200000000004,0.3110799999999996,0.0,0.0
5121833,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5125719,0,0.6940499999999998,0.30595000000000017,0.0,0.0,0.6940499999999998,0.30595000000000017,0.0,0.0
5129154,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5130775,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5133110,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5133260,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5136629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5138442,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5141282,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5143670,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5146211,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5148204,0,0.95505,0.0,0.044950000000000045,0.0,0.95505,0.0,0.044950000000000045,0.0
5173437,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5177352,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5186287,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5202856,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5209025,0,0.1656600000000008,0.8343399999999992,0.0,0.0,0.1656600000000008,0.8343399999999992,0.0,0.0
5211612,1,0.7987200000000003,0.0,0.20127999999999968,0.0,0.7987200000000003,0.0,0.20127999999999968,0.0
5219461,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5220444,0,0.9762899999999997,0.0,0.023710000000000342,0.0,0.9762899999999997,0.0,0.023710000000000342,0.0
5235306,0,0.9749400000000001,0.0,0.02505999999999986,0.0,0.9749400000000001,0.0,0.02505999999999986,0.0
5243074,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5246759,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5248926,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5255269,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5257493,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5258482,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5259517,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5260926,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5262289,0,0.9761100000000003,0.0,0.023889999999999745,0.0,0.9761100000000003,0.0,0.023889999999999745,0.0
5264858,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5266341,0,0.9474,0.0,0.05259999999999998,0.0,0.9474,0.0,0.05259999999999998,0.0
5271267,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5273430,0,0.8267100000000003,0.0,0.17328999999999972,0.0,0.8267100000000003,0.0,0.17328999999999972,0.0
5275397,0,0.6684900000000003,0.33150999999999975,0.0,0.0,0.6684900000000003,0.33150999999999975,0.0,0.0
5288872,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5290260,1,0.9482999999999997,0.0,0.0517000000000003,0.0,0.9482999999999997,0.0,0.0517000000000003,0.0
5293935,0,0.83616,0.0,0.16383999999999999,0.0,0.83616,0.0,0.16383999999999999,0.0
